TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-23 16:55:23.775,0.5212581,-0.26118612,-0.39819312,0.3367107,0.10134532,-0.30031967,-0.28026927,0.3681776,0.36149144,-0.13129604,-0.16701679,0.32097778,0.14679335,-0.22644135,-0.19612168,0.011664994,-0.08286175,-0.4287136,-0.4311643,-0.04338377,753.47986,798.60803,797.8022,740.989,823.9927,0.2913818359375,-0.035888671875,0.953857421875,3.312225341796875,-2.938385009765625,3.0206298828125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:24.776,1.108677,5.8877567E-4,-0.21607482,0.88975424,0.8451724,-0.01712726,-0.5072053,0.6817541,1.0176306,-0.1136762,-0.071342826,0.8450964,0.09704048,-0.16618301,-0.19438016,0.080087796,-0.018561069,-0.48838204,-0.43431336,0.02606106,653.95605,789.34064,782.49084,635.82416,598.7546,0.29150390625,-0.0389404296875,0.9571533203125,2.579498291015625,-2.6019287109375,2.803802490234375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:25.778,0.8681783,-0.046462644,-0.2145127,0.6624412,0.7579212,-0.12787323,-0.37036824,0.6080177,0.9603339,0.089186974,-0.12801269,0.8450964,0.12653524,-0.2279425,-0.20700409,0.16672975,0.056370035,-0.39906225,-0.34067923,-0.03009695,1044.3956,843.73627,832.8571,1081.4652,1025.0549,0.29132080078125,-0.037353515625,0.96002197265625,2.91595458984375,-2.908477783203125,2.6617431640625,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:26.780,0.08223305,0.064517274,0.7024288,-0.1722703,0.22629105,-0.058989044,0.5061099,0.20502602,0.32102126,0.1461506,0.5573964,0.1415513,0.057692613,-0.34032804,-0.12652484,0.04311378,-0.003807994,-0.4986363,-0.3701234,-0.14003251,787.72894,791.3553,789.34064,773.22345,824.3956,0.28692626953125,-0.03759765625,0.9569091796875,2.97576904296875,-2.295379638671875,2.85614013671875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:27.783,-0.030558899,0.028343154,0.83954084,-0.044500995,0.4339632,-0.01966516,0.6243105,0.30346593,-0.17850082,0.05884217,0.5573964,0.1395246,0.424573,-0.2418134,-0.088378906,-0.124177806,-0.062128603,-0.3028938,-0.25111166,-0.20668444,807.0696,807.8755,825.2015,830.84247,794.57874,0.285400390625,-0.0341796875,0.95751953125,2.37762451171875,-2.82623291015625,2.19818115234375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:28.789,0.7667339,0.5609797,0.17511791,0.05595555,0.35212815,-0.26789418,-0.10236213,0.54906356,0.2809383,-0.037306096,0.23298007,0.073128894,0.38445398,-0.11543478,-0.18775465,0.2077546,-0.048169795,-0.24063973,-0.4224676,0.028687034,1031.9048,824.7985,820.7692,1063.3334,1074.6154,0.28692626953125,-0.03997802734375,0.9554443359375,2.908477783203125,-2.572021484375,2.370147705078125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:29.821,0.9575491,0.80692273,0.34487158,0.08361997,0.33593285,-0.3952792,-0.2980557,0.4324539,0.35088345,-0.15726781,0.18981768,-0.101498276,0.3705166,-0.18235773,-0.17034632,0.21689063,0.050089847,-0.32302082,-0.35304883,0.039902374,802.23444,802.6374,778.86444,786.9231,856.2271,0.2889404296875,-0.03106689453125,0.96087646484375,2.5421142578125,-2.818756103515625,2.295379638671875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:30.824,0.16818674,0.13402864,-0.14910677,0.47938582,0.20182946,-0.2713468,-0.3765064,0.36843625,0.5456179,-0.26587716,0.27108186,0.40765622,0.32620394,-0.052762497,-0.18357424,0.26781252,0.0016457636,-0.40289566,-0.4281954,-0.1263711,900.9524,826.0073,799.41394,910.2198,791.75824,0.29144287109375,-0.03704833984375,0.9622802734375,3.028106689453125,-2.564544677734375,3.192596435546875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:31.828,0.23324955,-0.03397689,0.8677442,0.3946294,0.24758409,0.15683143,0.6161889,0.32440478,0.38562015,0.15347284,0.41847494,0.26660153,0.33528352,-0.14610305,-0.07715372,0.25435147,-0.03080921,-0.42184302,-0.27013215,-0.13321961,651.9414,782.49084,780.4762,631.39197,576.5934,0.2894287109375,-0.03955078125,0.958251953125,2.310333251953125,-2.175750732421875,1.89910888671875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:32.849,-2.636343E-4,-0.19239971,0.41704822,0.16583021,0.29523474,-0.071714826,-0.002477228,0.51961917,0.4347082,0.16098756,0.09947448,0.3816354,0.20990139,-0.15205686,-0.20699741,0.38739702,-0.1061242,-0.5328284,-0.49968907,-0.07233343,667.6557,790.54944,796.99634,653.1502,616.08057,0.28997802734375,-0.03924560546875,0.96148681640625,2.70660400390625,-2.564544677734375,2.64678955078125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:33.863,0.12979065,-0.376898,-0.10214156,0.21552351,0.37170547,-0.14496171,-0.55921507,0.44231123,0.5126719,0.22348532,0.053281087,0.38240048,0.20852563,-0.24350597,-0.19282317,0.2550312,-0.039306328,-0.51762307,-0.6088499,-0.06359694,915.8608,810.696,803.8461,931.5751,1016.99634,0.28656005859375,-0.0386962890625,0.95758056640625,2.930908203125,-3.03558349609375,2.6019287109375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:34.871,0.3503578,-0.49940795,-0.3694054,0.45804223,0.3386273,-0.38702515,-0.44467083,0.38223517,0.5160163,-0.0317284,-0.13013144,0.3843569,0.20116097,-0.38997328,-0.2733118,0.18060675,0.004444182,-0.47169316,-0.62704974,-0.07779474,749.85345,806.6667,802.23444,737.76556,583.0403,0.290283203125,-0.04876708984375,0.95928955078125,2.40753173828125,-2.848663330078125,2.5421142578125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
